id,sha,author_id,committer_id,project_id,created_at
109445684,31c3e7be5db040124dd1058ec87bef50b42fc1b5,1203346,1203346,7078756,2009-06-01 05:43:33
102683626,418e2aaa5216b038dad597a7484fcb45d054e420,1203346,1203346,7078756,2009-06-01 05:44:01
109445653,6b8b7f23e7f0f65d701fb8137c49fb9276c6792d,1203346,1203346,7078756,2009-06-23 05:12:08
102683546,fbc3fb067625c8f12cea8f444350d0c90e52986b,1203346,1203346,7078756,2009-06-23 05:23:11
102683554,7e22c53f6f37341704fd951add5bb857b6666335,2911600,2911600,7078756,2009-10-13 04:51:09
109445567,b1eeedef21a02cb1d150ba6ff2fc9775834ca357,2911600,2911600,7078756,2009-10-13 05:30:57
109445457,49f442ea2104938efb6ca1f9cf6ab0b775b90093,147428,147428,7078756,2009-11-08 00:50:18
109445509,4f1b62fcc71846f6f3848f04101b1fccf495a8e5,1203346,1203346,7078756,2009-11-30 05:35:01
102683579,34ffaf0ebd2b736543f37e33bc601083e65a212a,1203346,1203346,7078756,2009-11-30 07:23:41
109445466,017c9db2140b2444e3fd67095c14a9f3e0ee9108,12308,12308,7078756,2009-12-03 17:29:31
102683611,cabbf6c413712fecbec5690cfd05fad3bbb62f53,2911600,2911600,7078756,2009-12-09 05:28:06
102683550,ecd76ba62af02cd4739b626c03ffa07c22e8922a,2911600,2911600,7078756,2009-12-10 02:29:40
109445408,0b917d53cf18254148957ff9fb51da952c13a966,147428,147428,7078756,2010-01-05 03:15:40
102683603,c47781a111ea3f70f01c2e1dca837ae0571e3075,147428,147428,7078756,2010-01-07 22:19:35
109445406,00eb31a19c126db237854583a0ad3dfc0a0afa45,2911607,2911607,7078756,2010-03-08 09:24:35
102683552,1934fe6558fe42d1587bb6f2b52da5e48212a53b,2911607,2911607,7078756,2010-03-08 09:26:56
109445157,6dd844f2675d1b72aff867df0f40867a04233dbb,147428,147428,7078756,2010-05-30 02:33:45
102683496,b09e4d1ac068c3f6db694b4a0531c856f4ab11a9,1419351,1419351,7078756,2010-06-15 13:28:52
109445310,92a108def842840a1e7fc66c6349a4514c921fce,2911600,2911600,7078756,2010-08-04 04:39:02
102683483,8f7d7fb58120254a39c5d40182fb1a1efb10374a,2911600,2911600,7078756,2010-08-05 08:02:59
102683482,d4847153f36431d91c604b9c841dd24982780629,2911600,2911600,7078756,2010-08-06 00:32:08
102683484,bbdeb07cdcecd0e1467db3f03483e00e4ed8be86,2911600,2911600,7078756,2010-08-06 00:32:58
109445309,9a264c6325b45a805df2c8cac96e11f8febafdb1,138592,138592,7078756,2010-08-19 08:50:32
102683569,9a09b0c7ae860415e72b5c0edf2b5227f8e276f0,138592,138592,7078756,2010-08-19 14:55:32
102683622,e6dc91c7bce641d861397245dd8063b67bd5e945,1203346,1203346,7078756,2010-09-16 02:27:30
109445271,ae7dcd11472053c0a618564876d4834f25102221,147428,147428,7078756,2010-09-29 03:06:34
102683486,079238910cbfd383d49dff0d64ec251acc80e16f,147428,147428,7078756,2010-09-30 04:46:23
102683485,00b9360fde308d2a5e4df50b662400a4a659ced8,2911600,2911600,7078756,2010-10-11 01:00:42
102683487,fa87c31584f34691e1d18c7383eb64bd6748d25d,2911600,2911600,7078756,2010-10-11 01:11:13
102683488,f05724fd0004a2cabe5a2e3cc80472f4e424f026,2911600,2911600,7078756,2010-10-11 05:06:32
