id,sha,author_id,committer_id,project_id,created_at
27893437,c37fd2b2b145e3bb145d38dcc2b97c1d6dc95600,950765,950765,71374,2010-09-21 18:16:51
27893449,a38d60335b0e213f1adf2ea86f6dc971e084a214,950765,950765,71374,2010-09-21 18:17:27
27893480,5bc4312dc67a59b49a5d6982db06816e9e0c474e,950765,950765,71374,2010-09-21 18:24:42
27893493,59b685cc447555a9b6a5cbfc8eb17763dc30eb5a,950765,950765,71374,2010-09-21 18:29:37
27893509,de014d8917be40bd1e51ac1cfd6eaed69a7195b4,950765,950765,71374,2010-09-21 21:16:44
27893513,a96b01aa8a27cba629582b610cf9e4c3cc565904,950765,950765,71374,2010-09-21 21:23:45
27893529,04da9ff5eb8386cc552f2dbea6f303381ff7c2b4,950765,950765,71374,2010-09-21 23:49:26
27893532,816ae1ee7220153ca4d9ba2a7de62fdc7dc37e0f,950765,950765,71374,2010-09-22 12:46:49
27893537,04e021f73e5f087d635c800b491bd672b979f61c,950765,950765,71374,2010-09-23 00:17:14
27893543,04fdf0e866e9668c23886f1b069019659a5c90f1,950765,950765,71374,2010-09-23 01:41:58
27893549,057430fe9f58b14fa30ca8721018ed22fc4859c1,950769,950769,71374,2010-09-24 18:38:59
27893556,a20d438a6983e2f8e8b6bad775ea031e16a35f4b,950765,950765,71374,2010-09-27 13:21:02
27893565,1e4886afa8c18458e8c4d8671c634bcd46e065b5,1488044,1488044,71374,2010-09-27 16:28:06
27893578,dfe44c35d71a0b9e3b79c5505f1cceec77bdc052,1488046,1488046,71374,2010-09-29 17:44:30
27893586,04ef0ff1dd79e9066cb941bf41544657cd1974dc,1488046,1488046,71374,2010-09-29 18:08:45
27893620,425a4e82bea486baf106b37c031f52cec9a442d2,950777,950777,71374,2010-10-01 13:51:58
27893633,e2a2c45b298c4716bff6c354ca5ae5938f44937e,950777,950777,71374,2010-10-01 13:52:00
27893649,5c69c39b20b2f607f8d63034d68498a5f497affb,950777,950777,71374,2010-10-01 13:52:02
27893676,b167be7827800ecef7f68b46f22196e4dbd93350,1488049,1488049,71374,2010-10-04 15:47:25
27893690,56958084390a5814555c751325296797716399ae,950769,950769,71374,2010-10-15 16:26:03
77959946,eff09c5904f455c80319a876326c7d12cde95347,1488049,1488049,71374,2011-02-21 16:29:32
77959945,36db0f6ac840d1fe51f2b8b59ba8f8957ee61a3d,1488049,1488049,71374,2011-02-24 14:49:24
77959944,fbb441231b157635ed891f8975227c4af25d2cb5,1488049,1488049,71374,2011-02-24 14:49:56
77959943,4aece128b370637c6cca17a599960011ac3e24a9,1488049,1488049,71374,2011-02-24 14:51:10
77959942,5c151cc3c3d1ae41a4f1edcd7ad5f1cdeda35433,1488049,1488049,71374,2011-02-24 14:52:50
77959941,bd1383af542b4cef6c0b427e7136a21e569d60ec,1488049,1488049,71374,2011-02-24 14:53:25
77959939,01fa6e620722033e1c18d42fff5bf8b594bbd56b,1488049,1488049,71374,2011-02-24 14:57:39
77959938,ec03c6926038b1633e48fb6b0e1a308b8103b0f8,1488049,1488049,71374,2011-02-24 15:52:10
77959937,2aa589d77f47a60a510cfd1a94c2208dab125545,3106366,3106366,71374,2011-02-24 18:18:05
77959936,cbb529a90a3b57d87d9abba68a5f7db7dcfe5b6b,3106366,3106366,71374,2011-02-24 19:17:51
77959934,c5ae963dad7a8192966aee68ee24b4edd0eb19c3,1488049,1488049,71374,2011-02-27 05:49:34
77959933,f2d76cc17ec1790c6bb581e8df68bbb1a2f59455,1488049,1488049,71374,2011-02-27 06:36:33
77959932,38bd1be10168b734907bdc289dfdd01ace16f78b,1488049,1488049,71374,2011-02-28 04:36:40
77959930,266cc6457af4fa86a333a058a15341084e7dd78c,1488049,1488049,71374,2011-02-28 04:37:11
77959929,0893f09ea1f4438e3051098ea48c438194cb464c,1488049,1488049,71374,2011-02-28 04:51:39
77959928,20ec15ba71e7498140772f64efe87671ff4abdcd,1488049,1488049,71374,2011-03-01 07:36:37
77959927,1bddccffff61c170e10de8509687e3b70675bba2,1488049,1488049,71374,2011-03-01 07:38:13
77959926,2b3542a0fa5db36424706421815a6bdac597f1e7,1488049,1488049,71374,2011-03-02 02:52:11
77959925,6c786e02be4711d9463203efe2853541620fe549,950764,950764,71374,2011-03-02 13:43:08
77959924,39ee69d124d98ec718dc31b604029dc179f7f38f,1488049,1488049,71374,2011-03-08 18:44:09
77959923,f8df35265de36cc2c15f61efd44da22ddefe5f42,1488049,1488049,71374,2011-03-08 18:44:17
77959921,c170e0698e8c20b7a5bfe00334d590f04a55bf9f,1488049,1488049,71374,2011-03-08 19:59:00
77959920,a8fe7d8deca7b49f155b70b820f5f076b6e68048,950765,950765,71374,2011-03-15 18:55:34
77959919,0efc3f3acc604d8012731ed418a1b1866ed95495,950769,950769,71374,2011-03-15 19:38:01
77959918,d31b34ffda1cd1380789d5809dcbe3144f9d8bb5,950765,950765,71374,2011-03-17 13:45:39
77959917,5f702f59d52d155e3a6462e8e2c9fe1273f51e74,950765,950765,71374,2011-03-17 18:05:02
77959916,1dc75e274765355024e2eba7cc1a32f5ef33c1e2,950765,950765,71374,2011-03-17 18:09:37
77959915,34ccd36e1c02d4999803f0a83bc516f030f09fb0,950769,950769,71374,2011-03-17 22:09:28
77959914,2200136c477317abc8dc481ff57da06988897dfb,950765,950765,71374,2011-03-18 19:11:13
77959912,27c24f1ff60322aece984c28c544279640ce42df,950765,950765,71374,2011-03-21 18:29:11
77959911,cf45eaf5992b5e6764d001df3be514a447a32389,950769,950769,71374,2011-03-21 18:44:04
77959910,2c32fba52ec8d9faf33f8b86250e6feacf8ea302,950765,950765,71374,2011-03-22 01:23:14
77959909,a4dabc30e76c33f2dd512476df916b3cb9cc5242,950769,950769,71374,2011-03-22 15:53:59
77959908,41124ba3a787ec3938946d593c41e2f7a26b3f0d,950769,950769,71374,2011-03-23 17:50:43
77959907,7e472be91623e937b7feca7aa71d0799958b5e7b,950769,950769,71374,2011-03-24 01:30:15
77959906,5016363385a668c142d8ae1add9e57ea50d032c6,950769,950769,71374,2011-03-24 01:59:37
77959905,b0598b791ea6b38d4c137a0f51dfef9348a0d465,950769,950769,71374,2011-03-24 02:00:09
77959903,fc38be64756be8bd83aedc4785d4888727b868e7,950769,950769,71374,2011-03-24 13:12:37
77959902,6417c9f238692eb1b4353b6096211dc89016afac,950769,950769,71374,2011-03-24 15:48:11
77959901,85c6e6593412add5c38a8b11539864e5ff710e5b,950764,950764,71374,2011-03-24 16:16:57
77959900,f1f1ac9b615a58002fc82c5770bf636b1fbde090,950769,950769,71374,2011-03-24 19:33:20
77959899,97f6de02dbed4e935d6ccc61c7beaf29edafb180,950769,950769,71374,2011-03-24 19:47:48
77959898,6892e9ced867b7d124b2581858bd0c2fa542c305,950769,950769,71374,2011-03-24 19:59:07
77959897,3fa5844bad89cf051f41029169e614d85b3aa8bb,950765,950765,71374,2011-03-25 01:41:17
77959896,fa559a7d14eba72b3773603955975cbfb0a3d2b4,950769,950769,71374,2011-03-25 12:53:40
77959894,75bf0a211974a7db78b97400cce66b1350307c92,950765,950765,71374,2011-03-25 13:51:27
77959893,c6cadacce929169f93600606182b9235b359b380,950765,950765,71374,2011-03-25 14:35:40
77959892,1c4ab302c76ce5dad5721e5405bea2f141047425,950769,950769,71374,2011-03-25 14:51:29
77959891,5b3de6b1fe1104cef3b0b47a6a3768176788e767,950769,950769,71374,2011-03-25 17:21:11
77959890,c0ca7ea768e9f56682535a50224c9dcd753bbb5a,950769,950769,71374,2011-03-25 18:07:28
77959889,f9cdbd33f096cce548182769446867b11b01a911,950765,950765,71374,2011-03-26 02:38:04
77959888,8cd5529d2b508b51875f58bea7311f03c5f59f83,950765,950765,71374,2011-03-28 14:40:00
77959886,a599b74a12540a0514c13ad42217cd0cda2eb0d5,950765,950765,71374,2011-03-28 15:06:01
77959885,1f040c145e4901c66c38e23cdc8124335eadc99a,950777,950777,71374,2011-03-28 15:57:15
77959884,0bf747c4538a0e31095f4cc4a112e592bd33282c,950765,950765,71374,2011-03-28 17:23:23
77959883,38cad9a260e467faffb5f735cab3ade68745e193,950769,950769,71374,2011-03-29 01:42:12
77959882,5b7f10ae0b0484c6b1d29223953518dead26c586,950765,950765,71374,2011-03-29 13:39:18
77959881,2fbcf38b6ddec7bb2d4ddbb2fcd3e6e9cf58b43c,950765,950765,71374,2011-03-29 15:24:33
77959880,2d8b272bfbaf3e006c58b6805e17c4ad6b4eda63,950769,950769,71374,2011-03-29 15:27:32
77959879,bbb440b1793d16f1bd2c893e676e38601e27ad54,950769,950769,71374,2011-03-29 15:31:39
77959877,81575f018305a79c3ec90aaa5dcc7d8a43154492,950765,950765,71374,2011-03-29 16:26:19
77959875,4af674ba70ca26e6c1c8c6c63e13ae76e43f7202,950769,950769,71374,2011-03-29 16:34:42
77959874,96abe9cc2e46cd4b8e1b8f2448c570660d475e69,950765,950765,71374,2011-03-29 16:41:55
77959873,340c8a1d164c60098869d22c0778cc5d5be0f543,950769,950769,71374,2011-03-29 17:49:49
77959872,32fd64178c2608f416a8471472631aa1da8e1f64,950765,950765,71374,2011-03-30 12:14:32
77959871,5b3992a8816ff97b619502c51be868496c9750ca,950765,950765,71374,2011-03-30 12:54:12
77959870,1588b36c8df01be5cd167505c72d27eb03f564dd,950764,950764,71374,2011-03-30 13:36:03
77959869,f03067aac5a600669e54c0f4ea4482c29ae6f612,950765,950765,71374,2011-03-30 15:48:09
77959867,0c11a14ca3560e06418412cb453df3c3990efd7a,950765,950765,71374,2011-03-30 17:18:52
77959865,25875d85ced7b3b34ff8395f53058b85a6d463f0,950769,950769,71374,2011-03-30 17:51:44
77959864,9bae0d81451e4552d876f62f0b5baae73ec82fde,950769,950769,71374,2011-03-31 12:33:20
77959863,a6da5628b4443729fe9925a47e71843143ecdc7a,950769,950769,71374,2011-03-31 12:33:41
77959862,6f398553cdfaba4cb508585d21fa26b85259a90e,950764,950764,71374,2011-03-31 15:06:40
77959861,7be9894afb47b25388b7e5e10f668045e7187939,950765,950765,71374,2011-03-31 16:03:29
77959860,53dd1d598d4846369548207b79b930f776d1edec,950769,950769,71374,2011-03-31 16:06:59
77959859,417db906b481e98a4899d7430f2f031254cdb0bc,950765,950765,71374,2011-03-31 16:37:07
77959857,20d01299297ddedb410fd9a65217412026f92f38,950765,950765,71374,2011-03-31 17:34:58
77959856,cc3720379373413d5ab38dacd04742f7044b3738,950765,950765,71374,2011-03-31 17:50:58
77959855,0ddb877666a58bb21c572f9924245f0bc3bf4f89,950769,950769,71374,2011-03-31 18:07:48
77959854,a18fed0893bf36152f7f4abe0c672a9d6dc468f4,950769,950769,71374,2011-03-31 18:16:14
77959853,771e160e8561abb3e7fa6e21de1aacc3d94deea3,950769,950769,71374,2011-03-31 18:51:01
77959852,86f242784b57a7cb45258aafe18f24b48521c325,950764,950764,71374,2011-03-31 19:29:12
77959851,c791df3e5100b4664cc6ef2fef1cf6cf881028e1,950769,950769,71374,2011-04-01 01:58:42
77959850,09964c7258f40f85bbb12d3bae77359897543183,950764,950764,71374,2011-04-01 17:02:17
77959849,51a20425c30a7025c0d9abec586033b9da8d35d8,950764,950764,71374,2011-04-01 17:19:38
77959847,c8ddf47719879ee6294bd823787e82764552722a,950764,950764,71374,2011-04-01 17:33:36
77959846,00d8dc7c0b17c94446f7a765a734497b9efb3787,950765,950765,71374,2011-04-01 17:52:14
77959845,c64f839e454443f7d2367582d998dd5509490553,950769,950769,71374,2011-04-01 18:08:11
77959844,a7767bf4f362fa5b9ae69d96a77b9148c3fb38ed,950765,950765,71374,2011-04-01 18:17:28
77959843,ac173c4b156e06fe619a0fb1f25af2115dac06cf,950769,950769,71374,2011-04-01 18:38:33
77959842,c3f70891c460ffc52142adc29624905b02603fe4,950769,950769,71374,2011-04-01 18:39:56
77959841,c3d027ad69fec58ab69280c515cff744f6e73b52,950764,950764,71374,2011-04-01 19:24:37
77959840,2eef967e88395c0e2a9e5cc287b38fdef17f0e64,950765,950765,71374,2011-04-01 20:55:43
77959838,011bf3eb2555aa8eb45108fb8cd1e00737219c5b,950765,950765,71374,2011-04-01 23:34:55
77959837,2165f21ed43a07af9e599f4cb2c715fecb7467ac,950765,950765,71374,2011-04-02 00:58:44
77959836,c5777fd336fd757043eff1511426357f7f929990,950765,950765,71374,2011-04-02 01:48:09
77959835,e8286bdd16cb68b747ad66cee45c0deeb4f85e08,950769,950769,71374,2011-04-02 15:32:28
77959834,0a8d011b7f19d126313ff0b007e912e7ad6b763e,950765,950765,71374,2011-04-02 16:54:53
77959833,1a8c4d6ec5f51bd5f3a47a43b670464396d337d9,950769,950769,71374,2011-04-02 17:02:04
77959832,fa1e363a2f22da9950410c3feaa481b84970d853,950769,950769,71374,2011-04-02 23:51:16
77959830,5ce0e5c6eca54f8ccf90250821fd740665859b0e,950769,950769,71374,2011-04-03 02:15:44
77959829,af88d5debe44ae94e66a010aac2f79a0dc289465,950765,950765,71374,2011-04-03 11:42:49
77959828,78cdb0345591eaa0eaa624186d59721ce9071c85,950769,950769,71374,2011-04-03 17:58:26
77959827,a286ab8437c4c4618604c5bce69fd1daf7b4ef8d,950769,950769,71374,2011-04-03 18:20:10
77959826,72701750370396c20b9e8188d39327553b179357,950765,950765,71374,2011-04-03 19:05:23
77959825,e6bf9f2235792931b30bc8bf4bc10bec2ae1a982,950765,950765,71374,2011-04-04 00:17:22
77959824,b63cec82b79e28830ddb815f3ea9006f649e446d,950765,950765,71374,2011-04-04 01:20:06
77959823,018e5a7f7f570cb299dca421d9c12457e077435d,950769,950769,71374,2011-04-04 12:30:24
77959821,9cd86f2956b4f2ed39f98e18f5674a1dba2d6bcc,950765,950765,71374,2011-04-04 13:16:50
77959820,9cabb594a247dee270c645e392e2b168d9b0e744,950769,950769,71374,2011-04-04 13:54:47
77959819,0e89bcf30e0d48284effdb6c640eb285177138ec,950769,950769,71374,2011-04-04 14:19:02
77959818,a68b16a3803051efc96c312f02198a21329a65ab,950769,950769,71374,2011-04-04 14:47:48
77959817,4d83e52f1f6647f67695a6866fc6985ef7c76c13,950765,950765,71374,2011-04-04 15:04:55
77959816,acbfb0a9ea4274870d051678951056412ddd9aa1,950765,950765,71374,2011-04-04 16:36:26
77959815,0864eec34c0417db02ca35637c3167cdbcb2b1a6,950769,950769,71374,2011-04-04 23:01:25
77959814,6bab230469c4ad0034438ee30c9be8de3e9fd475,950765,950765,71374,2011-04-05 11:54:14
77959812,def76622962ed927a04483104696250b89f4a932,950765,950765,71374,2011-04-05 12:24:44
77959811,044ac1f7b69da693b1ee5f8fcc2a9617ce546a67,950765,950765,71374,2011-04-05 13:23:59
77959810,0323176accf93c8dd81de226e61af3bb904942d9,950765,950765,71374,2011-04-05 15:30:21
77959809,72c52b44732c17efd5640348d8f09bbec8d314d1,1488049,1488049,71374,2011-04-05 15:31:58
77959808,c5a54930c01b48dfce82a6cdfa085982e12775ed,1488049,1488049,71374,2011-04-05 15:32:10
77959807,8293028e4c84d1250fea00f3fb36693ed08256a1,1488049,1488049,71374,2011-04-05 15:41:50
77959806,ca6f010f6837321b7c5bdb03081867596142e9ed,1488049,1488049,71374,2011-04-05 15:43:21
77959804,dc8f2c559668badfc98f05fbcf9450d065665c14,950765,950765,71374,2011-04-05 15:44:18
77959803,12b6d2e56accaf59e6918dcffafccb0995dfd31e,950769,950769,71374,2011-04-05 16:50:33
77959802,7d52d389cc8aa93e002b3361b34cf0256a51581a,950769,950769,71374,2011-04-05 16:50:49
77959801,beec6ce64b5e5ab6e79d16e70d5ae843379c2d97,950769,950769,71374,2011-04-05 17:14:42
77959800,a2bbd012ae65a99e545188ac8e62f2f2e8138c7b,950765,950765,71374,2011-04-05 17:16:17
77959799,6633eda8b8d3192b3416a52ff94c66dac9ee4cff,950764,950764,71374,2011-04-05 17:24:20
77959798,e93ed35c87fafe1a5df275383cf8d16a67f25c4d,950764,950764,71374,2011-04-05 17:52:29
77959797,db8fb5e773942cbc42682b4962a1009b552c56a7,950765,950765,71374,2011-04-05 18:17:08
77959795,1719c6c278efe98bc9e315916d3bae2ba982e4f8,950769,950769,71374,2011-04-05 19:15:09
77959794,94c747806243dff05472e36fcbbd18d332f5221c,950769,950769,71374,2011-04-05 19:16:28
77959793,54277aea34289297aa0739cc3e565530179888be,950765,950765,71374,2011-04-05 19:19:04
77959792,687cee616290e057401c56307123763dc8f46f0c,950765,950765,71374,2011-04-06 11:32:02
77959791,6b68e511e7dc14bff3693dccdd54ab29bcd99d87,950765,950765,71374,2011-04-06 12:01:11
77959790,0c29d61d8df9567b7a97e4402ab0548512243d7b,950765,950765,71374,2011-04-06 12:36:46
77959789,ebf46bc6f98dd1449126926cc7cc1586a4122465,950769,950769,71374,2011-04-06 12:39:33
77959787,41281eaa40ca6e9c2f917967b8ef62b9951a9d40,950765,950765,71374,2011-04-06 12:52:53
77959786,c01ccb3c5d05acab9e26b6a7bb1a6f8342041af6,950769,950769,71374,2011-04-06 15:15:51
77959785,a082a03ec444bc92aa85eb16e1e8c241da18c8e8,950765,950765,71374,2011-04-06 15:25:56
77959784,1dd2ca7a5b5eee77b98867434df01b2b0dc8bf99,950765,950765,71374,2011-04-06 15:40:31
77959783,3797e09534f7d996d95e220ae191f424fa905d33,950764,950764,71374,2011-04-06 16:00:19
77959782,f5347e73595a4e3922f8b94c34ccacb851cbed35,15653,15653,71374,2011-04-09 19:34:16
77959780,f7259abea2882b0c808805fa7453c89623bdd96f,15653,15653,71374,2011-04-09 23:09:25
77959776,1057eaf8005b3362b00848bc073444e8bd1d02f8,191324,191324,71374,2011-04-10 00:54:53
77959778,ddcf4d26eddb75f6a3510fb71e6f051f86830130,202907,202907,71374,2011-04-11 12:20:27
77959779,c294e02034122c74f3ec8e96a84da2d04636ad62,202927,15653,71374,2011-04-11 18:27:37
77959773,109e9b914ce967044d1ec7563312712bf8f68553,191324,191324,71374,2011-04-11 18:39:29
77959774,0464ce2d1ed76c47d8f4daf2858bebe5aeff95e2,202907,202907,71374,2011-04-12 00:31:50
77959771,b96ec235cc78bd632da9f4f6a1d77a22d214c078,15656,15656,71374,2011-04-12 18:46:10
77959761,191a7d33471a3b3c553d28c9aa64ec1b4bbc6fa2,191324,191324,71374,2011-04-13 16:37:37
77959768,7c42edc60e9514fa3e355f3d0a71c12c10fb0340,202907,202907,71374,2011-04-13 17:04:05
77959772,dc2f3ec1670ed8d861fff4c2db05f2525501cdeb,15653,15653,71374,2011-04-13 17:23:29
77959770,6d3a248328143af94aad38a29860d61369d19397,15653,15653,71374,2011-04-13 18:03:43
77959769,1f282cad47124ee380a4383cbdb48be07b8699ae,15656,15656,71374,2011-04-13 19:12:42
77959766,8db267fbc7a07757d531501b2be1001f3297dbfa,15656,15656,71374,2011-04-13 19:14:58
77959765,4db1f4ebfc68793b375318389b411f64d991b21a,202907,202907,71374,2011-04-13 22:01:10
77959764,da24300383d0ee0b8540e939aa02f8118a0a74ff,15656,15656,71374,2011-04-14 18:36:54
77959760,92d418bbe1ede554c93730da1aaab772194c7bf1,202907,202907,71374,2011-04-15 13:01:16
77959762,18f3e5d4b86b991eb57468704e2f0165f835de2f,202907,202907,71374,2011-04-15 18:06:23
77959763,3eb1de0565b156cd17ab81396c00883613674004,15656,15656,71374,2011-04-15 18:43:06
77959753,fc86949ebbc0373fb50d92ada3074d7b260fe851,15656,15656,71374,2011-04-15 18:43:45
77959756,88f63232af33f57b90672007e8e5a9406c50328e,202907,202907,71374,2011-04-15 19:06:33
77959759,010da8f28e4cc6ef39cc06af91cb8f94d381a694,191324,191324,71374,2011-04-16 19:05:52
77959757,f50db8cb603045bda6530b2e9735102b173a565b,191324,191324,71374,2011-04-16 19:07:08
77959752,74ea4f61f3d7843104155075e6848235b0ba92e8,191324,191324,71374,2011-04-16 19:20:07
77959755,a8f504f929977f729570d99bae7b59f3ab3baab5,202907,202907,71374,2011-04-16 21:07:09
77959754,09e2650bb15494f46700b244d22a3313bf9400d0,202907,202907,71374,2011-04-16 21:09:16
77959751,6605b96a10dc7c9afb42f9abfbe01c6e25abb8e7,202907,202907,71374,2011-04-16 22:17:18
77959750,87f0c5e69d94e7896d21b9ec200a1a18207b38a0,191324,191324,71374,2011-04-16 23:42:06
77959749,18565deaf573efadbadb9984796624a70a0de7dc,191324,191324,71374,2011-04-16 23:45:24
77959748,8bc2e4f81297f1fbf4291ce758996d5384a3ce98,191324,191324,71374,2011-04-17 12:32:03
77959746,89a12e36c664093b91996e2df042447f52d05cde,191324,191324,71374,2011-04-18 19:16:01
77959738,e03404cf6949b73f02335d5c2a6ae13fd28c4ee5,202907,202907,71374,2011-04-19 17:57:05
77959739,2ed39834dcaab43207b8def2a67c0989e87e0d70,191324,191324,71374,2011-04-20 12:09:07
77959742,2e8037a79eadb4f4df1b54cf0da84b4462d8abc2,15656,191324,71374,2011-04-20 12:52:52
77959744,7704fe4f81fa2b70a254fdd5f64e7263fed112ad,15656,15656,71374,2011-04-20 12:52:52
77959743,d8b67b5e3c6c7aa09a706d606c3ed305703fd246,15653,15653,71374,2011-04-20 13:10:53
77959745,df99eed94c51dcc4ceec8b6c8857d2660361d5f8,15653,15653,71374,2011-04-20 13:14:41
77959740,cf3e905ab325766ff0c5d801a8be8a42ecd40b93,191324,191324,71374,2011-04-20 14:34:42
77959736,4ee3dcf4743a8bf2ff4be3b35bb2acac4e5bd60d,191324,191324,71374,2011-04-20 15:01:46
77959737,d295629e1136000f294002185dd065fb29dcb56b,202907,202907,71374,2011-04-20 22:29:19
77959733,0b291e9191e308c259ca4eed12471ea33745da68,202907,191324,71374,2011-04-20 22:29:19
77959735,a95dd2e3e87107b31629abc59f273a93ff25978f,15656,15656,71374,2011-04-21 18:31:19
77959734,42173168578da9385959d1c1e5b8fcbdfe468f46,191324,191324,71374,2011-04-21 18:44:35
77959732,1e9e2033d68119e56ae3215faba432a38851489f,191324,191324,71374,2011-04-21 18:57:25
77959729,cc786c1e3519293be81015bac8e440411477dcb2,191324,191324,71374,2011-04-21 20:40:09
77959731,d93609318443983b1f7babc886557fb99458aa48,202907,202907,71374,2011-04-21 23:08:39
77959727,f941f81a98a71f629ecb42f6ac021bb437dedb13,191324,191324,71374,2011-04-22 15:56:30
77959730,c9e1789d6721a0e0616263f245c3ba0a000479cc,191324,191324,71374,2011-04-22 15:56:56
77959728,8975592dd90a9483d5a3619921bd9f6e63119149,202907,202907,71374,2011-04-22 16:38:51
77959721,559c5674cdc1bfb1082eb034c1a727509cfb9b71,202907,202907,71374,2011-04-22 16:39:01
77959726,a6d51c4c65d5ae2b4f2ac0b93108805a50a2ce4d,15656,15656,71374,2011-04-22 19:10:40
77959724,6e8f558d466570636a305f98341d0e9d269618ec,15656,15656,71374,2011-04-22 23:07:41
77959723,9c863500a513629473c2223a84f25768f00043b0,202907,191324,71374,2011-04-24 02:40:35
77959722,434e7bb4e44864c24e0949193081e7b9c0aa6ff6,191324,191324,71374,2011-04-24 21:19:06
77959720,207208937364c45932ea344d52c24c33ad76fe2b,202907,202907,71374,2011-04-25 11:01:39
77959719,e2d7c24022318b1288a1368bde3c38aefe8bb9d2,202907,202907,71374,2011-04-25 11:13:15
77959717,92f5cc00135c0e1e12ef0d4c35326d5b5d8fcf52,202907,202907,71374,2011-04-25 13:14:42
77959718,93991e4710c4791adc34ec55420411a69f3136ca,202907,202907,71374,2011-04-25 16:29:29
77959716,eb5356f39edb42a6b5111679054578bac4d28f56,191324,191324,71374,2011-04-25 16:32:48
77959714,ca142b56bc26fc0e7f3389da36a85fec685d8a51,15656,15656,71374,2011-04-25 16:33:57
77959713,83e5fa7511ef9561e2cfb295a90604fee6c6f5ea,191324,191324,71374,2011-04-25 19:08:15
77959712,e6f867da772ef724d7220755b8536579e2c2400d,15656,15656,71374,2011-04-25 20:23:18
77959711,2896b852b1a31326740ca9311aeb71cdf1a64a79,202907,202907,71374,2011-04-25 23:43:09
77959710,f1177b8ba5b7d8b4b337da4caa9656a824d61524,191324,191324,71374,2011-04-26 10:51:58
77959709,acda39c354a281e1bc3f39cc69006618e91218df,202907,202907,71374,2011-04-26 15:19:10
77959708,23fbec0eeea055db5e12a6afe8ce0102a8397be8,15656,15656,71374,2011-04-26 15:55:19
77959707,f221945eb102993e6e9e9d3e49b1a6969ece2a88,15656,191324,71374,2011-04-26 15:55:19
77959705,41fbe5c9d3b78a4c469afbf8fc4779e886164cc3,191324,191324,71374,2011-04-26 17:04:05
77959704,f335edd459a87f5d947aee585033422ec9bf0423,15656,15656,71374,2011-04-26 17:42:09
77959703,958ddbd9b0500f40801a667dafc2ac3456f01946,191324,191324,71374,2011-04-27 00:24:50
77959702,f2eb600e9447f2363dddf375edefb59c2f4a28cc,191324,191324,71374,2011-04-27 01:27:08
77959701,024297f05a09d3789ba8e51f4b0d77f10c65905e,15656,15656,71374,2011-04-27 02:22:19
